timestamp,datetime,period,city,matched_asns,as_path,as_path_length,sorm_ases,classification,prefixes,next_hop,origin,peer_as,peer_ip
1649980948,2022-04-15T00:02:28,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980955,2022-04-15T00:02:35,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980957,2022-04-15T00:02:37,mariupol_siege_2022,Mariupol,AS6849,52873 → 12956 → 3356 → 6849 → 49720,5,,neutral,195.182.194.0/24 | 185.250.21.0/24,187.16.220.216,IGP,52873,187.16.220.216
1649980960,2022-04-15T00:02:40,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980969,2022-04-15T00:02:49,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980972,2022-04-15T00:02:52,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980976,2022-04-15T00:02:56,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980980,2022-04-15T00:03:00,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980983,2022-04-15T00:03:03,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980987,2022-04-15T00:03:07,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980990,2022-04-15T00:03:10,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980993,2022-04-15T00:03:13,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649980996,2022-04-15T00:03:16,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981000,2022-04-15T00:03:20,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981004,2022-04-15T00:03:24,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981006,2022-04-15T00:03:26,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981007,2022-04-15T00:03:27,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981008,2022-04-15T00:03:28,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981010,2022-04-15T00:03:30,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981012,2022-04-15T00:03:32,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981013,2022-04-15T00:03:33,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981015,2022-04-15T00:03:35,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981016,2022-04-15T00:03:36,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981018,2022-04-15T00:03:38,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981019,2022-04-15T00:03:39,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981021,2022-04-15T00:03:41,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981022,2022-04-15T00:03:42,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
1649981024,2022-04-15T00:03:44,mariupol_siege_2022,Mariupol,AS6849,267613 → 3356 → 6849 → 49720,4,,neutral,185.250.21.0/24 | 195.182.194.0/24,187.16.220.80,IGP,267613,187.16.220.80
