id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
8745,SUD-1990-1-641-14.1,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"BBC Monitoring Service: Middle East 1990-01-30 ""government claims success in fighting near Juba",,,,,5,Equatoria,Equatoria province (Karu village in),,,5.000000,31.000000,POINT (31 5),137223,Sudan,625,Africa,1,1,1990-01-27 00:00:00.000,1990-01-27 00:00:00.000,0,0,0,65,65,65,65,625,
6987,SUD-1990-1-641-17,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,1,"""BBC Monitoring Service: Middle East,1990-02-03,Government claims victories south and west of Juba.""",BBC Monitoring Service: Middle East,1990-02-03,Government claims victories south and west of Juba.,,1,Kagwada village,Kagwada village,Western Equatoria province,,4.438883,31.202351,POINT (31.202351 4.438883),135783,Sudan,625,Africa,1,1,1990-01-29 00:00:00.000,1990-01-29 00:00:00.000,0,0,0,12,12,12,12,625,
8093,SUD-1990-1-641-16,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-01-29 ""RELIEF AGENCIES EVACUATE PERSONNEL FROM BESIEGED SUDAN CITY",,,,,1,Juba town,Juba town,Western Equatoria province,,4.850000,31.616667,POINT (31.616667 4.85),136504,Sudan,625,Africa,1,1,1990-01-29 00:00:00.000,1990-01-29 00:00:00.000,0,0,3,0,3,3,3,625,
8802,SUD-1990-1-641-18,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"BBC Monitoring Service: Middle East 1990-02-03 ""Government claims victories south and west of Juba",,,,,3,Western Nuer district,Western Nuer area,Upper Nile province,Western Nuer district,8.516667,33.450000,POINT (33.45 8.516667),142267,Sudan,625,Africa,1,1,1990-02-01 00:00:00.000,1990-02-01 00:00:00.000,0,0,0,95,95,95,95,625,
8685,SUD-1990-1-641-21,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-01-12 ""SUDANESE REBELS SAY THEY SHOT DOWN MILITARY TRANSPORT PLANE",,,,,1,Maridi town,Maridi town,Western Equatoria province,,4.914722,29.476944,POINT (29.476944 4.914722),136499,Sudan,625,Africa,1,1,1990-02-08 00:00:00.000,1990-02-08 00:00:00.000,0,0,0,3,3,3,3,625,
7126,SUD-1990-1-641-20,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-01-12 ""SUDANESE REBELS SAY THEY SHOT DOWN MILITARY TRANSPORT PLANE",,,,,1,Ayod town,Ayod town,Upper Nile province,,8.116667,31.433333,POINT (31.433333 8.116667),141543,Sudan,625,Africa,1,1,1990-02-08 00:00:00.000,1990-02-08 00:00:00.000,0,0,0,72,72,72,72,625,
8170,SUD-1990-1-641-22,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-02-10 ""SUDANESE FORCES KILL 110 REBELS IN AMBUSH",,,,,4,Upper Nile province,Upper Nile,Upper Nile province,,10.006600,32.697847,POINT (32.697847 10.0066),144426,Sudan,625,Africa,1,1,1990-02-09 00:00:00.000,1990-02-09 00:00:00.000,3,0,0,110,113,113,113,625,
6832,SUD-1990-1-641-23,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-02-18 ""SUDAN SAYS 52 SOUTHERN REBELS KILLED",,,,,5,Southern Sudan,Southern Sudan,,,5.000000,33.000000,POINT (33 5),137227,Sudan,625,Africa,1,1,1990-02-17 00:00:00.000,1990-02-17 00:00:00.000,7,0,0,52,59,59,59,625,
8996,SUD-1990-1-641-35,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"BBC Monitoring Service: Middle East 1990-03-22 ""government, SPLA military claims over Yei and Rumbek",,,,,1,Rumbek town,Rumbek town,Bahr al Ghazal province,,6.803899,29.690969,POINT (29.690969 6.803899),139380,Sudan,625,Africa,2,4,1990-02-20 00:00:00.000,1990-03-19 00:00:00.000,0,0,0,142,142,142,142,625,
8895,SUD-1990-1-641-24,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-02-24 ""SUDANESE REBELS SAY THEY CAPTURED MILITARY OUTPOST NEAR JUBA",,,,,2,Juba town,Juba town (near),Western Equatoria province,,4.850000,31.616667,POINT (31.616667 4.85),136504,Sudan,625,Africa,1,1,1990-02-24 00:00:00.000,1990-02-24 00:00:00.000,0,0,0,6,6,6,6,625,
7767,SUD-1990-1-641-25,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-02-28 ""SUDAN REBELS SAY THEY KILLED 300 GOVERNMENT TROOPS",,,,,4,Western Equatoria province,"Khormakwach town, 40 km north of Juba",Western Equatoria province,,5.000000,29.000000,POINT (29 5),137219,Sudan,625,Africa,1,1,1990-02-25 00:00:00.000,1990-02-25 00:00:00.000,0,0,0,321,321,321,321,625,
7858,SUD-1990-1-641-26,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1990-03-06,,,,,5,Road between towns of Juba and Yei,Between Juba and Yei,Western Equatoria province,,4.426299,31.174935,POINT (31.174935 4.426299),135783,Sudan,625,Africa,1,1,1990-03-03 00:00:00.000,1990-03-03 00:00:00.000,0,0,0,41,41,41,41,625,
8426,SUD-1990-1-641-28,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-03-10 ""SUDAN SAYS TROOPS KILL 40 REBELS IN SOUTHERN BATTLE",,,,,1,Yei town,Yei town,Western Equatoria province,,4.091389,30.678611,POINT (30.678611 4.091389),135782,Sudan,625,Africa,1,1,1990-03-08 00:00:00.000,1990-03-08 00:00:00.000,1,0,0,40,41,41,41,625,
8767,SUD-1990-1-641-27,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-03-08 ""Sudan say's killed 90 Southern rebels",,,,,5,Between Wau and Gogrial in southern Bahr al-Ghazal,Between Wau and Gogrial in southern Bahr al-Ghazal region,Bahr al Ghazal province,,8.101015,28.000000,POINT (28 8.101015),141537,Sudan,625,Africa,1,1,1990-03-08 00:00:00.000,1990-03-08 00:00:00.000,0,0,0,90,90,90,90,625,
8519,SUD-1990-1-641-31,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1990-03-14,,,,,4,Upper Nile province,Upper Nile,Upper Nile province,,10.006600,32.697847,POINT (32.697847 10.0066),144426,Sudan,625,Africa,1,1,1990-03-14 00:00:00.000,1990-03-14 00:00:00.000,3,0,0,17,20,20,20,625,
6813,SUD-1990-1-641-29,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1990-03-14,,,,,4,Bahr al Ghazal province,Bahr al Ghazal,Bahr al Ghazal province,,8.000000,28.000000,POINT (28 8),141537,Sudan,625,Africa,1,1,1990-03-14 00:00:00.000,1990-03-14 00:00:00.000,3,0,0,134,137,137,137,625,
6894,SUD-1990-1-641-30,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1990-03-14,,,,,1,Malakal town,Malakal town,Upper Nile province,,9.536944,31.656111,POINT (31.656111 9.536944),143704,Sudan,625,Africa,1,1,1990-03-14 00:00:00.000,1990-03-14 00:00:00.000,1,0,0,52,53,53,53,625,
9303,SUD-1990-1-641-32,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-03-20 ""SUDAN SAYS 335 REBELS KILLED IN INTENSIFIED FIGHTING",,,,,1,Juba town,Juba town,Western Equatoria province,,4.850000,31.616667,POINT (31.616667 4.85),136504,Sudan,625,Africa,1,1,1990-03-16 00:00:00.000,1990-03-16 00:00:00.000,0,0,0,9,9,9,9,625,
9021,SUD-1990-1-641-33,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-03-20 ""SUDAN SAYS 335 REBELS KILLED IN INTENSIFIED FIGHTING",,,,,1,Rumbek town,Rumbek town,Bahr al Ghazal province,,6.803899,29.690969,POINT (29.690969 6.803899),139380,Sudan,625,Africa,1,1,1990-03-19 00:00:00.000,1990-03-19 00:00:00.000,19,0,0,335,354,354,354,625,
8364,SUD-1990-1-641-34,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-03-20 ""SUDAN SAYS 335 REBELS KILLED IN INTENSIFIED FIGHTING",,,,,1,Rumbek town,Rumbek town,Bahr al Ghazal province,,6.803899,29.690969,POINT (29.690969 6.803899),139380,Sudan,625,Africa,1,1,1990-03-19 00:00:00.000,1990-03-19 00:00:00.000,0,0,0,53,53,53,53,625,
8755,SUD-1990-1-641-36,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"The Toronto Star 1990-03-20 ""Shelling imperils Sudan food aid, witnesses say",,,,,1,Juba town,Juba town,Western Equatoria province,,4.850000,31.616667,POINT (31.616667 4.85),136504,Sudan,625,Africa,1,1,1990-03-20 00:00:00.000,1990-03-20 00:00:00.000,0,0,5,3,8,8,8,625,
7540,SUD-1990-1-641-37,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Associated Press (AP) St. Louis Post-Dispatch 1990-04-01 ""SOLDIERS, MILITIA KILL 112 REBELS IN SUDAN",,,,,4,Bahr al Ghazal province,Bahr al Ghazal,Bahr al Ghazal province,,8.000000,28.000000,POINT (28 8),141537,Sudan,625,Africa,1,1,1990-03-30 00:00:00.000,1990-03-30 00:00:00.000,9,0,0,112,121,121,121,625,
8158,SUD-1990-1-641-39,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"BBC Monitoring Service: Middle East 1990-05-12 ""GOVERNMENT forces repulse SPLA rebel attacks in Upper Nile",,,,,2,Melut town,Melut town (area),Upper Nile province,,10.433333,32.200000,POINT (32.2 10.433333),144425,Sudan,625,Africa,1,2,1990-05-08 00:00:00.000,1990-05-09 00:00:00.000,0,0,0,2,2,2,2,625,
9456,SUD-1990-1-641-40,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"1990-05-12 ""SUDANESE REBELS SAY THEY ATTACKED ARMY CONVOY",,,,,5,Road between towns of Juba and Yei,Between Juba and Yei,Western Equatoria province,,4.426299,31.174935,POINT (31.174935 4.426299),135783,Sudan,625,Africa,1,1,1990-05-11 00:00:00.000,1990-05-11 00:00:00.000,0,0,0,52,52,52,52,625,
8229,SUD-1990-1-641-41,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1990-06-07,,,,aid officials and diplomats,1,Torit town,Torit town,Eastern Equatoria province,,4.413333,32.567778,POINT (32.567778 4.413333),135786,Sudan,625,Africa,1,1,1990-06-05 00:00:00.000,1990-06-05 00:00:00.000,0,0,0,20,20,20,20,625,
7794,SUD-1990-1-641-42,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-06-19 ""SUDANESE ARMY SAYS 410 REBELS KILLED IN ATTACK ON CAMP",,,,,4,Upper Nile province,Upper Nile (Nanyang camp in Upper Nile Province),Upper Nile province,,10.006600,32.697847,POINT (32.697847 10.0066),144426,Sudan,625,Africa,2,4,1990-06-11 00:00:00.000,1990-06-18 00:00:00.000,0,0,0,410,410,410,410,625,
8560,SUD-1990-1-641-43,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-06-21 ""AID OFFICIALS REPORT HEAVY FIGHTING IN UPPER NILE REGION",,,,,4,Upper Nile province,Upper Nile,Upper Nile province,,10.006600,32.697847,POINT (32.697847 10.0066),144426,Sudan,625,Africa,2,2,1990-06-15 00:00:00.000,1990-06-20 00:00:00.000,0,0,0,150,150,150,150,625,
8508,SUD-1990-1-641-44,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-06-30 ""SUDANESE REBELS SAY THEY DESTROYED MILITARY CONVOY",,,,,5,Between Maridi and Yei,Between Maridi and Yei,Western Equatoria province,,4.478630,30.166161,POINT (30.166161 4.47863),135781,Sudan,625,Africa,1,1,1990-06-26 00:00:00.000,1990-06-26 00:00:00.000,0,0,0,28,28,28,28,625,
8045,SUD-1990-1-641-45,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"BBC Monitoring Service: Middle East 1990-07-09 ""SPLA radio reports ""destruction"" of government troop convoy",,,,,5,Between Maridi and Yei,Between Maridi and Yei,Western Equatoria province,,4.478630,30.166161,POINT (30.166161 4.47863),135781,Sudan,625,Africa,1,1,1990-07-09 00:00:00.000,1990-07-09 00:00:00.000,0,0,0,156,156,156,156,625,
8004,SUD-1990-1-641-46,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-07-19 ""SUDANESE REBELS SAY THEY KILLED 54 GOVERNMENT TROOPS",,,,,2,Kaka town,Kaka town (near),Upper Nile province,,10.600000,32.183333,POINT (32.183333 10.6),145145,Sudan,625,Africa,1,1,1990-07-14 00:00:00.000,1990-07-14 00:00:00.000,0,0,0,54,54,54,54,625,
7068,SUD-1990-1-641-47,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-07-26 ""SUDAN ARMY SAYS 15 REBELS KILLED IN BATTLE IN SOUTH",,,,,5,Southern Sudan,Southern Sudan,,,5.000000,33.000000,POINT (33 5),137227,Sudan,625,Africa,1,1,1990-07-24 00:00:00.000,1990-07-24 00:00:00.000,0,0,0,15,15,15,15,625,
8140,SUD-1990-1-641-48,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"BBC Monitoring Service: Middle East 1990-08-15 ""SPLA radio says 82 government soldiers killed between Juba and Yei",,,,,5,Road between towns of Juba and Yei,Between Juba and Yei,Western Equatoria province,,4.426299,31.174935,POINT (31.174935 4.426299),135783,Sudan,625,Africa,1,1,1990-08-08 00:00:00.000,1990-08-08 00:00:00.000,0,0,0,82,82,82,82,625,
7664,SUD-1990-1-641-49,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,1,"""Reuters News,1990-08-14,SUDANESE REBELS SAY CLOSE TO TAKING STRATEGIC TOWN.""",Reuters News,1990-08-14,SUDANESE REBELS SAY CLOSE TO TAKING STRATEGIC TOWN.,,5,440 km from Darfur (representation point),Kimadho town (440 km (275 miles) south of the capital Khartoum),,,12.703481,36.142416,POINT (36.142416 12.703481),148033,Sudan,625,Africa,1,1,1990-08-10 00:00:00.000,1990-08-10 00:00:00.000,0,0,0,37,37,37,37,625,
7255,SUD-1990-1-641-50,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-09-09 ""REBELS CLAIM VICTORIES IN SOUTHERN SUDAN",,,,,5,Road between towns of Juba and Yei,Road between towns of Juba and Yei,Western Equatoria province,,4.426299,31.174935,POINT (31.174935 4.426299),135783,Sudan,625,Africa,1,1,1990-09-08 00:00:00.000,1990-09-08 00:00:00.000,0,0,0,248,248,248,248,625,
7895,SUD-1990-1-641-51,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-09-12 ""SUDANESE REBELS SAY THEY KILL 140 GOVERNMENT TROOPS",,,,,2,Juba town,Juba town (near),Western Equatoria province,,4.850000,31.616667,POINT (31.616667 4.85),136504,Sudan,625,Africa,1,1,1990-09-11 00:00:00.000,1990-09-11 00:00:00.000,0,0,0,140,140,140,140,625,
6998,SUD-1990-1-641-53,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1990-09-30,,,,,5,Southern Sudan,Southern Sudan (rebel-held towns in),,,5.000000,33.000000,POINT (33 5),137227,Sudan,625,Africa,2,4,1990-09-20 00:00:00.000,1990-09-30 00:00:00.000,0,0,0,15,15,15,15,625,
8381,SUD-1990-1-641-52,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-09-25 ""SIX KILLED, NINE WOUNDED IN AIR RAID ON REBEL-HELD SUDANESE",,,,relief sources,1,Bor town,Bor town,Jonglei province,,6.233333,31.566667,POINT (31.566667 6.233333),138664,Sudan,625,Africa,1,1,1990-09-24 00:00:00.000,1990-09-24 00:00:00.000,0,0,0,6,6,6,6,625,
9290,SUD-1990-1-641-54,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-10-23 ""GADDAFI OFFERS TO MEDIATE BETWEEN SUDAN, SOUTHERN REBELS",,,,,4,Upper Nile province,Upper Nile,Upper Nile province,,10.006600,32.697847,POINT (32.697847 10.0066),144426,Sudan,625,Africa,1,1,1990-10-20 00:00:00.000,1990-10-20 00:00:00.000,0,0,0,37,37,37,37,625,
6885,SUD-1990-1-641-55,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Kitchener-Waterloo Record 1990-10-27 ""Sudan government official rejects reports of famine",,,,,1,Yei town,Yei town,Western Equatoria province,,4.091389,30.678611,POINT (30.678611 4.091389),135782,Sudan,625,Africa,1,1,1990-10-26 00:00:00.000,1990-10-26 00:00:00.000,1,0,0,22,23,23,23,625,
6758,SUD-1990-1-641-56,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1990-11-18 ""SUDANESE ARMY SAYS 90 REBELS KILLED",,,,,2,Juba town,Juba town (near),Western Equatoria province,,4.850000,31.616667,POINT (31.616667 4.85),136504,Sudan,625,Africa,1,1,1990-11-17 00:00:00.000,1990-11-17 00:00:00.000,0,0,0,90,90,90,90,625,
6884,SUD-1990-1-641-58,1990,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"New York Times Abstracts 1990-11-26 ""SUDAN AGAIN BOMBS CIVILIANS IN REBEL TERRITORY",,,,,1,Torit town,Torit town,Eastern Equatoria province,,4.413333,32.567778,POINT (32.567778 4.413333),135786,Sudan,625,Africa,1,1,1990-11-25 00:00:00.000,1990-11-25 00:00:00.000,0,0,0,12,12,12,12,625,
8491,SUD-1991-1-641-1,1991,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1991-01-07 ""SUDANESE TROOPS KILLED 103 REBELS - ARMY NEWSPAPER",,,,,3,Southern Kordofan district,Southern Kordofan area,Kordofan state,Southern Kordofan district,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,1991-01-04 00:00:00.000,1991-01-04 00:00:00.000,6,0,0,103,109,109,109,625,
8128,SUD-1991-1-641-2,1991,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1991-01-13 ""SUDANESE TROOPS KILL 80 REBELS - REPORT",,,,,4,Upper Nile state,Upper Nile,Upper Nile state,,10.000000,32.700000,POINT (32.7 10),144426,Sudan,625,Africa,1,1,1991-01-13 00:00:00.000,1991-01-13 00:00:00.000,0,0,0,80,80,80,80,625,
8293,SUD-1991-1-641-3,1991,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1991-02-20 ""SUDAN SAYS GOVERNMENT TROOPS KILL AT LEAST 80 REBELS",,,,,2,Malakal town,Balit camp (about 30 km east of Malakal town),Upper Nile state,,9.536944,31.656111,POINT (31.656111 9.536944),143704,Sudan,625,Africa,1,1,1991-02-17 00:00:00.000,1991-02-17 00:00:00.000,0,0,0,80,80,80,80,625,
6840,SUD-1991-1-641-4,1991,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1991-02-21 ""SUDAN APPPEARS BENT ON MILITARY SOLUTION TO REVOLT IN SOUTH",,,,,4,Upper Nile state,Upper Nile (Deng Bam area in Upper Nile State),Upper Nile state,,10.000000,32.700000,POINT (32.7 10),144426,Sudan,625,Africa,1,1,1991-02-21 00:00:00.000,1991-02-21 00:00:00.000,0,0,0,2,2,2,2,625,
7727,SUD-1991-1-641-7,1991,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,"Reuters 1991-03-22 ""SUDANESE REBELS CLAIM CAPTURE OF KEY GARRISON TOWN",,,,,1,Maridi town,Maridi town,Equatoria state,Western Equatoria district,4.914722,29.476944,POINT (29.476944 4.914722),136499,Sudan,625,Africa,2,4,1991-03-01 00:00:00.000,1991-03-21 00:00:00.000,0,0,0,0,0,3000,0,625,
8132,SUD-1991-1-641-6,1991,true,Clear,1,309,309,Sudan: Government,663,663,Government of Sudan - SPLM/A,112,112,Government of Sudan,466,466,SPLM/A,-1,Reuters 1991-03-11,,,,,1,Maridi town,Maridi town,Equatoria state,Western Equatoria district,4.914722,29.476944,POINT (29.476944 4.914722),136499,Sudan,625,Africa,1,1,1991-03-09 00:00:00.000,1991-03-09 00:00:00.000,0,0,0,2,2,2,2,625,
